0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174
441,494,548,624,695,773,873,1006,1124,1264,1399,1576,1775,2005,2247,2536,2862,3215,3595,4052,4556,5092,5695,6383,7120,7945,8920,9988,11121,12136,13052,13772,14404,14968,15500,15974,16454,16903,17289,17612,17879,18132,18325,18531,18715,18849,18992,19099,19208,19297,19372,19445,19505,19564,19619,19688,19733,19763,19800,19827,19852,19875,19891,19904,19917,19932,19945,19956,19967,19974,19981,19987,19992,19995,19999,20005,20010,20011,20011,20013,20013,20018,20019,20019,20019,20020,20020,20021,20021,20021,20021,20022,20022,20022,20022,20022,20022,20022,20022,20022,20022,20022,20022,20022,20022,20022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,628,729,848,990,1129,1299,1524,1776,2067,2390,2775,3194,3663,4204,4838,5581,6447,7381,8331,9217,10067,10876,11661,12404,13069,13618,14133,14515,14853,15091,15293,15480,15614,15736,15877,15975,16085,16178,16250,16332,16410,16468,16535,16577,16614,16647,16679,16705,16733,16758,16773,16790,16798,16812,16821,16828,16835,16844,16851,16859,16863,16871,16872,16874,16878,16879,16882,16885,16885,16886,16891,16892,16895,16897,16899,16900,16901,16901,16901,16901,16902,16904,16906,16906,16906,16906,16907,16909,16910,16910,16911,16912,16912,16912,16912,16913,16913,16913,16913,16913,16913,16913,16913,16913,16913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,536,607,666,753,846,950,1061,1192,1339,1496,1693,1890,2118,2381,2654,2921,3141,3402,3699,3978,4290,4609,4959,5298,5642,6001,6360,6746,7132,7516,7912,8303,8689,9037,9336,9646,9885,10094,10273,10443,10587,10705,10828,10919,11017,11102,11170,11243,11299,11359,11411,11449,11488,11509,11536,11565,11593,11613,11644,11661,11675,11684,11697,11708,11716,11725,11735,11741,11753,11755,11758,11762,11766,11768,11771,11774,11777,11778,11779,11779,11779,11781,11781,11781,11781,11781,11782,11782,11782,11783,11783,11784,11784,11784,11784,11785,11785,11785,11785,11785,11785,11785,11785,11786,11786,11786,11786,11786,11787,11787,11787,11787,11787,11787,11787,11787,11787,11787,11787,11787,11787,11787,11787,11787,11787,11787,11787,11787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,498,562,636,708,795,895,1013,1128,1269,1400,1568,1769,1969,2203,2438,2678,2922,3170,3433,3694,3999,4326,4660,4985,5357,5712,6097,6479,6883,7281,7589,7905,8208,8503,8758,9013,9218,9426,9591,9716,9823,9916,10020,10117,10191,10268,10318,10361,10404,10441,10476,10504,10533,10557,10568,10585,10603,10609,10620,10628,10632,10640,10642,10645,10648,10651,10654,10655,10656,10657,10657,10657,10659,10661,10661,10662,10663,10663,10663,10663,10663,10663,10663,10663,10663,10663,10663,10663,10663,10663,10663,10663,10663,10663,10663,10663,10663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,633,735,859,983,1131,1311,1524,1768,2071,2379,2772,3182,3637,4177,4853,5547,6202,6881,7534,8122,8698,9201,9651,10053,10436,10767,11045,11287,11480,11628,11737,11859,11960,12033,12114,12162,12218,12271,12320,12367,12399,12431,12453,12480,12504,12528,12545,12565,12579,12593,12604,12616,12628,12637,12647,12652,12657,12661,12669,12673,12679,12681,12686,12689,12690,12692,12699,12703,12705,12707,12707,12708,12709,12714,12715,12717,12719,12719,12719,12721,12721,12723,12724,12725,12726,12726,12726,12726,12727,12727,12727,12727,12728,12728,12728,12728,12728,12728,12728,12728,12729,12729,12729,12729,12729,12729,12729,12729,12729,12729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,239,287,345,410,478,560,663,766,897,1049,1234,1441,1674,1956,2254,2627,3032,3483,4018,4549,5152,5786,6519,7277,8142,9070,10140,11230,12210,13083,13773,14379,14946,15501,15978,16478,16891,17283,17600,17901,18152,18343,18574,18776,18926,19053,19177,19284,19378,19466,19559,19649,19716,19773,19802,19845,19888,19926,19953,19981,20005,20030,20051,20065,20081,20093,20106,20117,20130,20136,20148,20153,20166,20172,20179,20186,20192,20194,20197,20201,20206,20211,20212,20220,20225,20226,20226,20226,20226,20227,20228,20228,20230,20231,20233,20233,20234,20235,20237,20238,20242,20243,20243,20244,20245,20246,20246,20246,20247,20247,20249,20250,20250,20251,20251,20251,20253,20253,20254,20255,20255,20255,20256,20257,20258,20259,20261,20261,20262,20262,20262,20262,20263,20264,20264,20265,20265,20268,20268,20268,20269,20269,20269,20271,20272,20272,20272,20272,20272,20272,20272,20273,20273,20273,20273,20273,20273,20273,20273,20273,20273,20273,20273,,,,,,,,,,,
168,200,241,282,327,400,484,551,665,791,945,1099,1308,1548,1836,2155,2534,2985,3503,4067,4717,5389,6196,7053,7977,9052,10118,11343,12743,13921,14882,15676,16319,16962,17540,18103,18612,19057,19445,19804,20146,20416,20643,20852,21037,21212,21360,21487,21601,21715,21800,21878,21951,22008,22072,22135,22190,22233,22266,22305,22332,22352,22371,22392,22414,22427,22440,22452,22464,22477,22485,22495,22503,22515,22520,22526,22531,22538,22540,22547,22548,22553,22556,22559,22561,22562,22563,22563,22563,22565,22565,22566,22566,22567,22567,22567,22567,22567,22568,22568,22568,22568,22568,22568,22569,22569,22569,22570,22570,22570,22570,22570,22570,22570,22570,22570,22570,22570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,474,547,631,727,821,959,1097,1274,1481,1720,1995,2285,2608,3026,3488,4017,4630,5336,6055,6774,7447,8138,8885,9629,10298,10924,11600,12184,12729,13192,13579,13921,14235,14522,14748,14968,15165,15351,15507,15634,15749,15850,15948,16031,16104,16163,16220,16267,16307,16345,16388,16418,16441,16461,16483,16508,16518,16530,16541,16550,16558,16566,16575,16583,16587,16594,16598,16602,16605,16609,16610,16615,16618,16620,16623,16623,16623,16623,16623,16624,16624,16625,16626,16626,16626,16626,16626,16626,16626,16627,16627,16627,16627,16627,16627,16627,16627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,510,582,686,798,924,1069,1233,1435,1664,1930,2246,2605,3057,3508,4028,4702,5428,6196,7035,7849,8650,9412,10146,10880,11619,12282,12873,13434,13873,14282,14591,14908,15144,15359,15558,15744,15892,16039,16168,16293,16383,16481,16555,16619,16682,16740,16805,16853,16892,16933,16961,16981,16997,17013,17036,17050,17069,17084,17093,17100,17108,17118,17125,17132,17136,17142,17145,17148,17153,17157,17158,17158,17158,17158,17158,17159,17159,17160,17161,17161,17161,17161,17162,17163,17164,17164,17164,17165,17165,17165,17165,17166,17166,17166,17166,17166,17166,17166,17167,17167,17167,17167,17167,17167,17167,17167,17167,17167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,583,696,805,925,1034,1184,1368,1569,1775,2025,2302,2593,2940,3303,3688,4153,4581,4946,5263,5568,5871,6167,6496,6824,7177,7546,7907,8289,8660,9057,9458,9792,10143,10439,10727,10974,11220,11413,11579,11735,11880,11995,12101,12191,12269,12342,12416,12475,12523,12579,12616,12644,12680,12717,12737,12756,12781,12796,12813,12837,12847,12860,12869,12880,12888,12898,12902,12905,12912,12917,12922,12924,12931,12936,12938,12939,12943,12945,12947,12948,12952,12955,12955,12958,12960,12962,12963,12964,12966,12967,12969,12969,12970,12971,12972,12972,12972,12972,12972,12972,12972,12972,12972,12972,12972,12972,12972,12972,12972,12972,12972,12972,12972,12972,12972,12972,12972,12972,12972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,399,448,511,586,661,761,860,984,1125,1270,1427,1644,1872,2162,2470,2815,3256,3780,4279,4895,5585,6327,7214,8151,9267,10396,11780,13196,14440,15529,16373,17134,17820,18518,19102,19629,20140,20581,20941,21315,21612,21869,22097,22341,22534,22692,22838,22989,23100,23190,23294,23380,23462,23530,23586,23633,23679,23722,23756,23787,23821,23847,23870,23895,23920,23939,23953,23963,23974,23991,24006,24017,24024,24031,24039,24043,24045,24047,24051,24053,24058,24060,24063,24065,24066,24066,24067,24068,24069,24070,24071,24071,24071,24071,24071,24072,24072,24072,24072,24072,24072,24072,24072,24072,24072,24072,24072,24072,24072,24072,24072,24072,24072,24072,24072,24072,24072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,232,277,336,395,466,548,645,754,878,1040,1228,1428,1656,1936,2252,2623,3079,3605,4206,4789,5442,6205,6972,7837,8767,9800,10882,12064,13153,13970,14653,15308,15845,16353,16822,17285,17675,18023,18314,18593,18831,19038,19219,19381,19516,19630,19747,19870,19964,20035,20096,20154,20210,20268,20297,20333,20364,20385,20406,20434,20448,20466,20481,20495,20504,20512,20520,20530,20534,20536,20543,20544,20550,20552,20552,20555,20558,20561,20562,20563,20564,20566,20567,20567,20568,20568,20568,20568,20568,20568,20569,20569,20569,20569,20569,20569,20569,20569,20569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,617,701,816,955,1089,1254,1447,1665,1906,2200,2536,2942,3364,3867,4421,5039,5784,6662,7458,8159,8865,9572,10221,10812,11397,11852,12240,12597,12853,13076,13271,13433,13553,13655,13767,13866,13949,14020,14088,14165,14217,14258,14297,14334,14352,14379,14403,14426,14448,14462,14475,14489,14503,14517,14524,14539,14547,14552,14559,14569,14574,14578,14581,14586,14590,14592,14594,14599,14601,14603,14603,14603,14604,14604,14604,14604,14606,14606,14606,14607,14607,14607,14608,14609,14609,14609,14611,14612,14612,14612,14612,14613,14613,14613,14613,14613,14613,14613,14613,14613,14613,14613,14613,14613,14613,14613,14613,14613,14613,14613,14613,14613,14613,14613,14613,14613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,476,544,612,690,784,901,1021,1147,1289,1438,1628,1866,2115,2397,2704,3025,3354,3721,4089,4488,4902,5356,5839,6363,6924,7459,8114,8752,9410,10019,10576,11132,11652,12123,12522,12916,13248,13551,13801,14025,14228,14408,14557,14691,14832,14925,15027,15123,15203,15261,15317,15360,15392,15424,15458,15492,15519,15541,15564,15574,15586,15597,15609,15618,15631,15640,15653,15661,15668,15675,15678,15681,15685,15687,15690,15692,15694,15699,15700,15701,15702,15703,15705,15705,15705,15707,15707,15707,15708,15708,15708,15708,15708,15709,15709,15710,15711,15711,15711,15711,15711,15711,15711,15711,15711,15711,15711,15711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,613,694,776,868,984,1107,1231,1364,1551,1755,1956,2227,2522,2821,3166,3495,3786,4094,4417,4781,5168,5572,6006,6451,6880,7377,7917,8386,8879,9377,9826,10285,10700,11075,11405,11722,11999,12250,12514,12722,12894,13064,13195,13308,13402,13520,13616,13694,13764,13833,13878,13919,13961,14001,14031,14060,14092,14121,14147,14165,14189,14205,14213,14220,14234,14241,14250,14258,14267,14274,14280,14284,14288,14293,14296,14301,14305,14306,14308,14312,14314,14317,14319,14321,14321,14323,14323,14325,14325,14325,14326,14326,14328,14328,14329,14330,14332,14332,14332,14334,14334,14334,14334,14334,14334,14334,14334,14334,14334,14334,14334,14334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,266,303,350,406,477,552,634,732,839,979,1138,1330,1555,1795,2063,2336,2735,3161,3616,4069,4585,5159,5707,6347,7089,7890,8745,9638,10511,11270,11950,12577,13113,13610,14114,14534,14920,15262,15564,15833,16024,16218,16394,16549,16689,16796,16910,17001,17080,17155,17216,17271,17329,17365,17410,17432,17453,17478,17500,17521,17535,17556,17568,17574,17580,17589,17600,17609,17614,17621,17626,17629,17630,17631,17634,17639,17640,17644,17644,17644,17644,17646,17646,17646,17647,17649,17649,17650,17651,17652,17652,17652,17652,17652,17652,17652,17652,17652,17652,17652,17652,17652,17652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,1231,1409,1593,1807,2020,2294,2607,2942,3348,3814,4297,4873,5502,6170,6871,7584,8197,8748,9290,9765,10218,10620,10918,11189,11421,11620,11756,11877,11972,12060,12122,12173,12222,12268,12303,12335,12369,12389,12408,12431,12439,12460,12477,12491,12501,12512,12520,12524,12533,12542,12549,12555,12556,12560,12562,12564,12566,12567,12569,12569,12569,12571,12572,12573,12574,12575,12575,12575,12576,12576,12576,12576,12576,12578,12578,12578,12578,12578,12578,12578,12578,12578,12578,12578,12578,12578,12578,12578,12578,12578,12578,12578,12578,12578,12578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,531,593,663,752,813,907,1015,1137,1285,1441,1618,1815,2065,2331,2618,2923,3237,3564,3962,4337,4732,5177,5611,6115,6619,7155,7749,8338,8908,9475,10016,10509,10956,11353,11722,12053,12331,12577,12786,12972,13141,13299,13433,13561,13659,13744,13828,13915,13985,14050,14101,14142,14181,14220,14251,14280,14308,14324,14342,14358,14371,14387,14395,14404,14414,14425,14437,14438,14446,14452,14457,14466,14467,14468,14472,14477,14481,14485,14488,14489,14491,14493,14494,14496,14496,14496,14497,14498,14498,14498,14498,14498,14498,14498,14498,14498,14498,14498,14498,14499,14499,14499,14499,14499,14499,14499,14499,14499,14499,14499,14499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,218,261,322,394,461,526,620,714,835,968,1129,1328,1560,1802,2122,2441,2817,3259,3711,4123,4583,5078,5651,6211,6822,7517,8293,9075,9875,10601,11337,11998,12591,13173,13718,14217,14594,14953,15292,15574,15820,16064,16267,16431,16589,16735,16866,16976,17077,17167,17255,17326,17394,17446,17506,17543,17568,17598,17637,17661,17672,17687,17704,17722,17732,17743,17756,17765,17775,17781,17786,17795,17801,17809,17809,17816,17820,17821,17826,17828,17836,17836,17841,17843,17844,17844,17845,17847,17849,17851,17853,17853,17853,17855,17855,17855,17855,17855,17855,17856,17856,17856,17856,17856,17856,17856,17856,17856,17857,17857,17857,17857,17857,17857,17857,17857,17857,17857,17857,17857,17857,17857,17857,17857,17857,17857,17857,17857,17857,17857,17857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,831,926,1026,1112,1223,1343,1474,1628,1779,1965,2171,2400,2648,2896,3190,3499,3839,4168,4524,4928,5339,5814,6314,6819,7391,8005,8632,9230,9798,10245,10623,10939,11215,11484,11745,11994,12198,12389,12562,12709,12858,12980,13069,13173,13245,13310,13368,13421,13481,13536,13589,13626,13656,13679,13703,13714,13736,13756,13768,13778,13785,13793,13801,13809,13814,13817,13819,13823,13824,13830,13830,13833,13834,13834,13835,13838,13842,13844,13844,13845,13845,13847,13847,13847,13848,13849,13849,13849,13850,13850,13851,13851,13851,13851,13851,13851,13851,13851,13851,13851,13851,13851,13851,13851,13851,13851,13851,13851,13851,13851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,315,356,419,477,542,624,718,808,937,1091,1252,1440,1665,1937,2230,2576,2988,3404,3882,4368,4810,5336,5816,6384,6962,7626,8289,8970,9649,10286,10899,11461,11999,12446,12934,13351,13741,14029,14290,14573,14813,14998,15171,15331,15472,15570,15669,15768,15833,15900,15970,16033,16093,16149,16199,16238,16274,16300,16319,16334,16355,16367,16381,16396,16407,16415,16422,16428,16437,16439,16448,16452,16457,16459,16461,16462,16464,16465,16467,16468,16468,16468,16468,16468,16469,16470,16470,16470,16470,16470,16470,16470,16470,16471,16471,16471,16471,16471,16471,16471,16471,16471,16471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,1063,1218,1383,1538,1744,1948,2185,2449,2770,3142,3610,4165,4821,5495,6197,6650,6960,7163,7307,7432,7539,7631,7738,7821,7891,7937,7983,8027,8080,8130,8193,8249,8289,8341,8373,8400,8424,8439,8458,8471,8488,8496,8512,8527,8532,8540,8546,8557,8562,8564,8564,8568,8570,8576,8577,8582,8584,8584,8584,8584,8584,8585,8586,8587,8588,8588,8588,8588,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,662,741,838,947,1071,1232,1420,1615,1863,2131,2424,2795,3240,3687,4220,4847,5478,6097,6670,7205,7779,8308,8864,9337,9846,10285,10699,11092,11433,11703,11940,12132,12335,12498,12661,12805,12943,13041,13124,13197,13267,13331,13386,13423,13473,13516,13546,13581,13615,13642,13660,13678,13698,13725,13741,13751,13762,13768,13782,13794,13804,13810,13815,13821,13832,13835,13838,13840,13842,13849,13849,13852,13852,13855,13857,13859,13862,13865,13866,13866,13866,13867,13868,13870,13871,13873,13873,13873,13873,13873,13873,13873,13873,13873,13873,13873,13873,13873,13873,13873,13873,13873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
